name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_value,torque_rpm,age
Honda City i DTEC V,0.41093770552863684,-0.48236169163425924,1,1,1,2,1.6722295272053032,0.15147934074614322,0.3562758231143565,5.0,0.36122924638778664,-0.9052492888718036,-0.38247805222696524
Maruti Swift Dzire ZDi,-0.3490049646596956,0.7522378563475236,1,1,1,0,-0.05714866315898964,-0.36172855586195085,-0.4392160914617975,5.0,0.239423459709377,-0.6722721826883413,0.3552117947431596
Hyundai Xcent 1.2 CRDi E,0.0655092190793948,-1.4700413300196855,1,1,1,2,1.517359838515963,-0.4890041142207582,-0.4369616609346588,5.0,0.24246860437633724,-0.6722721826883413,-0.8742712835403819
Toyota Fortuner 3.0 Diesel,1.249835458333939,2.2131806547926334,1,1,1,2,-2.0704546161204056,3.1978814150117896,2.6880011111837323,7.0,2.1030519958890443,-0.29950881279480185,0.6011084103998678
Tata Tiago 1.05 Revotorq XZ,-0.270049882042726,-0.07082850897366498,1,1,1,0,2.002618196409228,-0.7743477047348585,-0.5970262283615206,5.0,-0.3696054736826711,-0.29950881279480185,-0.6283746678836736
Nissan Sunny XL AT Special Edition,-0.3292661940054532,0.3407046736869293,3,1,0,2,-0.40044313975369306,0.15147934074614322,0.3884819735020551,5.0,-0.44268894568971684,1.1915446667793563,0.10931517908645132
Hyundai Elite i20 Magna Plus BSIV,0.1839418430048492,-1.4700413300196855,3,1,1,0,-0.23782996662988573,-0.466422966770002,-0.18285513437571718,5.0,-0.6497587830430133,1.1915446667793563,-1.3660645148537984
Maruti Swift Dzire VXI,0.016162292443788803,-1.0996614656251507,3,1,1,0,0.342931365955138,-0.466422966770002,-0.141631261879463,5.0,-0.6741199403786952,1.1915446667793563,-0.38247805222696524
Toyota Innova 2.5 GX 7 STR,-0.072662175500302,0.9580044476778207,1,1,1,0,-1.7349036239601694,2.19609960083279,0.4657767344325318,7.0,0.36190721739643816,-0.29950881279480185,0.6011084103998678
Mahindra Thar CRDe,0.51950094412697,-0.791011578629705,1,1,1,0,-0.7669680696517964,2.2043109271785193,0.5623951855956275,6.0,0.9337164437763118,-0.7654630251617263,-0.8742712835403819
Maruti Swift Dzire ZDi,-0.3884825059681804,2.46010056438899,1,1,1,0,-0.05714866315898964,-0.36172855586195085,-0.4392160914617975,5.0,0.239423459709377,-0.6722721826883413,0.3552117947431596
Maruti Swift 1.2 DLX (Only Delhi),-0.27991926736984724,0.13493808235663216,3,1,1,0,0.22677909943813251,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-0.13658143657025695
Datsun GO D Petrol,-0.4279600472766652,-0.6881282829645564,3,1,1,0,-0.12942118454734844,-0.4643701351835696,-0.659828221617533,5.0,-0.8081063057249457,1.1915446667793563,-1.3660645148537984
Hyundai i20 Asta 1.4 CRDi,-0.0331846341918172,-0.07082850897366498,1,1,1,1,0.7791476557634441,-0.057909481069959155,0.038401118787772054,5.0,0.6011866461442534,-0.5557836295966102,-0.38247805222696524
Mahindra Scorpio LX,-0.22267683247254424,1.0065242099135048,1,1,1,0,-1.9284907348218439,1.5494576511065914,1.045487441411106,9.0,1.4574813264934732,-0.39269965526818673,0.6011084103998678
Tata Sumo Gold EX BSIII,-0.0331846341918172,0.032054786691483594,1,1,1,0,-1.4070961162344005,3.144507793764548,-0.5967041668576435,7.0,0.6413825557481287,-0.7654630251617263,-0.38247805222696524
Tata Tiago Wizz 1.05 Revotorq,-0.3292661940054532,0.9580044476778207,1,1,1,0,2.002618196409228,-0.7743477047348585,-0.5970262283615206,5.0,-0.3696054736826711,-0.29950881279480185,-0.8742712835403819
Tata Zest Revotron 1.2 XT,-0.270049882042726,-0.6881282829645564,3,1,1,0,-0.5036895988799192,-0.4746342931157315,0.037434934276141064,5.0,-0.3696054736826711,0.026659135862045255,-0.38247805222696524
Hyundai Accent GLE,-0.793129278257215,0.4477033011786838,3,1,1,4,-1.6316571648339433,0.14532084598684608,0.20812753133094333,5.0,-0.5817530897681237,-2.302180017547843,1.3387982573699928
Honda Brio Exclusive Edition,-0.35887434998681683,-0.8314858671443743,3,0,1,0,-0.031337048377433584,-0.4643701351835696,-0.023756751460486385,5.0,-0.747203412385741,1.6574988791462806,-0.13658143657025695
Hyundai Grand i10 AT Asta,-0.1022703314816656,-0.21356879337949208,3,0,0,0,-0.16039512228521663,-0.466422966770002,-0.17834627332143937,5.0,-0.6863005190465361,1.1915446667793563,-0.38247805222696524
Tata Manza Club Class Quadrajet90 LX,-0.4476988179309076,-0.2765951003039621,1,1,1,0,0.38681111108378374,-0.36172855586195085,0.03936730329940305,5.0,0.36122924638778664,-0.322806523413148,0.3552117947431596
Maruti Alto LX,-0.8029966897072709,-0.5852449872994078,3,1,1,2,0.046097795967236434,-1.2896084329293849,-1.328105842162278,5.0,-1.3196906097742662,0.25963624204550745,2.0764881043401178
Tata New Safari DICOR 2.2 EX 4x2,-0.13187848746302921,0.13493808235663216,1,1,1,4,-2.0523864857733156,1.5494576511065914,1.6284187634284497,7.0,1.822898686528702,-0.4858904977415716,0.6011084103998678
Mahindra Bolero SLE,-0.2305723407342412,1.9868374043293062,1,1,1,2,-1.5284107057077168,2.255631716839329,-0.790263130687712,7.0,0.11761767303096739,-1.1661836477972811,1.0929016417132844
Mahindra Bolero DI DX 7 Seater,-0.6056089831648468,2.7664870188798023,1,1,1,2,-1.5284107057077168,2.255631716839329,-0.790263130687712,7.0,0.11761767303096739,-1.1661836477972811,1.584694873026701
Mercedes-Benz GL-Class 220d 4MATIC Sport,8.059711334047567,-1.3470752150407,1,1,0,0,-0.41851127010078276,1.475555713995026,2.6557949607960336,5.0,2.797344979955979,-0.5790813402149565,-1.12016789919709
Maruti Omni E MPI STD BS IV,-0.5858702125106044,-0.791011578629705,3,1,1,0,-0.7024390326979049,-1.2896084329293849,-1.7178002618534305,8.0,-1.356232345777789,-0.20631797032141694,-0.6283746678836736
Hyundai Grand i10 Sportz,-0.13187848746302921,-0.791011578629705,3,1,1,0,-0.16039512228521663,-0.466422966770002,-0.17834627332143937,5.0,-0.6863005190465361,1.1915446667793563,-0.8742712835403819
Hyundai i10 Sportz AT,-0.4476988179309076,-0.48236169163425924,3,1,0,0,-0.6637216105255703,-0.466422966770002,-0.2781853395233047,5.0,-0.7130977921157863,1.1915446667793563,0.10931517908645132
Maruti Swift VXI Deca,0.006292907116667601,-1.0996614656251507,3,1,1,0,0.22677909943813251,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-0.6283746678836736
Hyundai i10 Sportz AT,-0.4970457445665136,-1.0996614656251507,3,1,0,0,-0.6637216105255703,-0.466422966770002,-0.2781853395233047,5.0,-0.7130977921157863,1.1915446667793563,0.6011084103998678
Maruti Swift VXI,-0.368743735313938,-0.48236169163425924,3,1,1,2,-0.23782996662988573,-0.466422966770002,-0.05596290184818494,5.0,-0.6863005190465361,1.1915446667793563,0.3552117947431596
Mahindra Bolero 2011-2019 ZLX,-0.013447837414640224,0.9580044476778207,1,1,1,0,-0.9192565968629804,2.255631716839329,-0.8192486660366407,7.0,0.3003263530485818,-0.8586538676351111,-0.13658143657025695
Hyundai Verna 1.6 SX VTVT (O),-0.0331846341918172,-0.07082850897366498,3,1,1,0,-0.6250041883532349,0.3423926782843542,1.087355436915114,5.0,-0.18811485153184068,1.377926351726126,-0.13658143657025695
Hyundai i20 Active 1.2,0.016162292443788803,-0.48236169163425924,3,1,1,0,-0.601773735049834,-0.466422966770002,-0.18285513437571718,5.0,-0.6774086966190122,1.1915446667793563,-0.38247805222696524
Maruti Baleno Zeta,0.3122438522574248,-1.1716797725907546,3,1,1,0,0.3842299496056286,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-1.3660645148537984
Hyundai i20 1.2 Asta,-0.4279600472766652,-0.07082850897366498,3,1,1,0,-0.6508158031347918,-0.466422966770002,-0.2427585740968365,5.0,-0.7131488287404044,-2.5342252153065714,0.8470050260565761
Maruti Alto LXI,-0.8424742310157557,0.5333227798312205,3,1,1,2,0.046097795967236434,-1.2896084329293849,-1.328105842162278,5.0,-1.3196906097742662,0.25963624204550745,2.0764881043401178
Maruti Swift Dzire VDI,0.2628969256218188,-0.996778169960002,1,1,1,0,1.824518054416487,-0.36172855586195085,-0.43599547642302783,5.0,0.239423459709377,-0.6722721826883413,-0.8742712835403819
Maruti Swift Dzire VXI,-0.21280744714542305,-0.07082850897366498,3,1,1,2,-0.10877189272210268,-0.466422966770002,-0.05596290184818494,5.0,-0.6863005190465361,1.1915446667793563,-0.13658143657025695
Hyundai Grand i10 CRDi Sportz,-0.2404417260613624,0.13493808235663216,1,1,1,2,1.155997231574171,-0.624490998925295,-0.564820077973822,5.0,-0.12599390032585187,-0.5557836295966102,-0.38247805222696524
Maruti Swift 1.3 VXi,-0.5957395978377257,-0.07082850897366498,3,1,1,2,-0.00810659507403267,-0.36172855586195085,-0.18382131888734818,5.0,-0.12599390032585187,-0.322806523413148,0.8470050260565761
Maruti Swift Dzire VXI,-0.2305723407342412,-0.07082850897366498,3,1,1,2,-0.10877189272210268,-0.466422966770002,-0.05596290184818494,5.0,-0.6863005190465361,1.1915446667793563,-0.13658143657025695
Chevrolet Beat LS,-0.7832579190530284,-0.2765951003039621,3,1,1,4,-0.23782996662988573,-0.46231730359713724,-0.26208226432945547,5.0,-0.7593839910535819,1.5643080366728959,0.3552117947431596
Tata Tigor 1.2 Revotron XZA,0.2530275402946976,-1.3054280569554477,3,1,0,0,0.20096748465657646,-0.46231730359713724,-0.11393397254604226,5.0,-0.6863005190465361,0.7255904544124319,-1.12016789919709
Maruti 800 Std,-0.8602391246045739,0.13493808235663216,3,1,1,0,-0.883120336168801,-1.2896084329293849,-1.6276230407678745,4.0,-1.356232345777789,-0.20631797032141694,1.8305914886834094
Honda City i-DTEC VX,1.545917018147575,-0.8938948742948535,1,1,1,0,1.568983068079077,0.15147934074614322,0.3337315178429679,5.0,0.36122924638778664,-0.9052492888718036,-0.8742712835403819
Honda City i-DTEC VX,1.447223164876363,-0.8321648968957643,1,1,1,0,1.568983068079077,0.15147934074614322,0.3337315178429679,5.0,0.36122924638778664,-0.9052492888718036,-0.8742712835403819
Maruti Ertiga VXI,0.035901063098031205,0.3407046736869293,3,1,1,4,-0.9037696279940468,-0.1051246075579038,0.19846568621463387,7.0,-0.49141126036108074,1.1915446667793563,0.10931517908645132
Nissan Terrano XV Premium 110 PS,0.075378604406516,0.13699574826993513,1,1,1,2,-0.1320023460255036,0.0755245720481453,0.6751167119525724,5.0,0.9458970224441527,-0.43929507650487915,-0.13658143657025695
Honda City i VTEC VX,0.41093770552863684,0.9580044476778207,3,1,1,0,-0.5475693440085658,0.14942650915971084,0.9585308353643197,5.0,-0.30870258034346626,1.7506897216196655,-0.13658143657025695
Mahindra Willys CJ 3B 4X4,-0.4279600472766652,-1.3054280569554477,1,1,1,4,-0.00810659507403267,-0.36172855586195085,-0.18382131888734818,5.0,-0.12599390032585187,-0.322806523413148,7.486213648787699
Renault KWID RXL,-0.5661334157334275,-0.6881282829645564,3,1,1,0,1.4579931245183837,-1.2834499381700877,-1.102662789448388,5.0,-1.1978848230958565,1.551261318726622,-0.6283746678836736
Toyota Innova 2.5 GX (Diesel) 8 Seater,0.5589784854354548,1.7810708129990092,1,1,1,2,-1.685861555875212,2.19609960083279,0.42068812388975363,8.0,0.36122924638778664,-0.29950881279480185,0.10931517908645132
Maruti Wagon R VXI BS IV,-0.21083554395706425,-0.5440916690333484,3,1,1,0,0.25517187569784555,-0.8749364524700449,-0.6601502831214097,5.0,-0.9786344070747192,0.7255904544124319,-0.8742712835403819
Hyundai Creta 1.4 CRDi S Plus,1.3682680822593933,-0.996778169960002,1,1,1,0,0.4797329242973874,-0.057909481069959155,0.037434934276141064,5.0,0.6011866461442534,-0.5557836295966102,-1.12016789919709
Tata Tiago 1.2 Revotron XZ,-0.2305723407342412,-0.9762015108269724,3,1,1,0,1.1146986479236802,-0.46231730359713724,-0.11393397254604226,5.0,-0.6863005190465361,0.7255904544124319,-0.8742712835403819
Hyundai Grand i10 1.2 CRDi Sportz,0.006292907116667601,-0.9144715334278832,1,1,1,0,1.155997231574171,-0.4890041142207582,-0.4369616609346588,5.0,0.24234679858965893,-0.6722721826883413,-1.12016789919709
Maruti Baleno Zeta Automatic,0.2628969256218188,-0.48236169163425924,3,1,0,0,0.48489524725369865,-0.466422966770002,-0.14291950789497115,5.0,-0.6741199403786952,1.1915446667793563,-0.6283746678836736
Maruti Swift ZXI ABS,-0.37861312064105923,-0.3177484185700215,3,1,1,4,-0.883120336168801,-0.259086976540332,0.021331859082291783,5.0,-0.7012037615611063,-2.301248109123109,0.6011084103998678
Maruti Swift Dzire VXi AT,-0.1910947994257564,0.9580044476778207,3,1,0,0,-0.5475693440085658,-0.466422966770002,-0.05596290184818494,5.0,-0.6863005190465361,1.1915446667793563,0.3552117947431596
Maruti Swift LXI Option,-0.2305723407342412,-0.48236169163425924,3,1,1,0,0.22677909943813251,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-0.13658143657025695
Hyundai i20 1.2 Asta,-0.5167864890978214,0.13493808235663216,3,1,1,1,-0.6508158031347918,-0.466422966770002,-0.2427585740968365,5.0,-0.7131488287404044,-2.5342252153065714,0.8470050260565761
Maruti Zen LXI,-0.8918211576513616,-0.2765951003039621,3,1,1,1,-0.5733809587901219,-0.8852006104022068,-0.8868815818508077,5.0,-1.1248013510888106,1.6574988791462806,2.568281335653534
Maruti Celerio LXI,-0.32729231694002897,-0.7704349194966752,3,1,1,0,0.9236926985401618,-0.8749364524700449,-0.6601502831214097,5.0,-0.9786344070747192,0.7255904544124319,-0.8742712835403819
Toyota Innova 2.5 V Diesel 8-seater,-0.22267683247254424,0.9580044476778207,1,1,1,4,-1.7349036239601694,2.19609960083279,0.4657767344325318,8.0,0.36190721739643816,-0.29950881279480185,1.584694873026701
Maruti Ritz LDi,-0.6549559098004528,2.295487291324752,1,1,1,4,0.4074604029090295,-0.36172855586195085,-0.4392160914617975,5.0,0.239423459709377,-0.6722721826883413,0.6011084103998678
Nissan Micra Diesel XV,-0.5266539005478772,-0.48236169163425924,1,1,1,0,0.9185303755838496,0.0755245720481453,-0.7870425156489421,5.0,-0.12599390032585187,-0.6722721826883413,0.6011084103998678
Maruti Zen LXI,-0.9016905429784828,0.5464712650172264,3,1,1,1,-0.5733809587901219,-0.8852006104022068,-0.8868815818508077,5.0,-1.1248013510888106,1.6574988791462806,2.8141779513102425
Hyundai Verna 1.6 SX VTVT (O),-0.0331846341918172,-0.48236169163425924,3,1,1,2,-0.6250041883532349,0.3423926782843542,1.087355436915114,5.0,-0.18811485153184068,1.377926351726126,0.10931517908645132
Maruti Zen Estilo LXI BSIII,-0.8523436163428768,0.13493808235663216,3,1,1,2,-0.34107642575611274,-0.8749364524700449,-0.6582179140981481,5.0,-0.9786344070747192,0.7255904544124319,1.584694873026701
Hyundai Santro Xing XL,-0.8523436163428768,-0.2765951003039621,3,1,1,2,-0.00810659507403267,-0.36172855586195085,-0.18382131888734818,5.0,-0.12599390032585187,-0.322806523413148,2.0764881043401178
Maruti Alto LX,-0.8523436163428768,0.13493808235663216,3,1,1,1,0.046097795967236434,-1.2896084329293849,-1.328105842162278,5.0,-1.3196906097742662,0.25963624204550745,2.0764881043401178
Maruti Swift Dzire ZDi,-0.4970457445665136,0.3407046736869293,1,1,1,1,-0.05714866315898964,-0.36172855586195085,-0.4392160914617975,5.0,0.239423459709377,-0.6722721826883413,0.6011084103998678
Maruti A-Star Vxi,-0.7635191483987861,1.8222241312650687,3,1,1,2,-0.13458350750365966,-0.8749364524700449,-0.6904240644858467,5.0,-0.9786344070747192,0.7255904544124319,0.8470050260565761
Maruti Ertiga VDI,-0.072662175500302,0.7522378563475236,1,1,1,4,0.32228207412989224,-0.36172855586195085,0.03936730329940305,7.0,0.36122924638778664,-0.9052492888718036,0.10931517908645132
Maruti Swift Ldi BSIII,-0.6845640657818164,0.9580044476778207,1,1,1,4,-0.4443228848823388,-0.36172855586195085,-0.4037893260353293,5.0,0.239423459709377,-0.6722721826883413,1.3387982573699928
Nissan Micra Diesel XV,-0.4773069739122712,-0.5852449872994078,1,1,1,0,0.9185303755838496,0.0755245720481453,-0.7870425156489421,5.0,-0.12599390032585187,-0.6722721826883413,0.6011084103998678
Maruti Wagon R LXI,-0.8444481080811799,0.3407046736869293,3,1,1,2,-0.16039512228521663,-0.8749364524700449,-0.6582179140981481,5.0,-0.9786344070747192,0.7255904544124319,2.0764881043401178
Ford Figo Diesel Titanium,-0.6845640657818164,0.3407046736869293,1,1,1,2,0.12353264031190644,-0.05175098631066202,-0.6292323787492192,5.0,-0.12599390032585187,-0.6722721826883413,0.8470050260565761
Mahindra XUV300 W8 Option BSIV,1.1314028344084845,-1.1716797725907546,3,0,1,0,-0.6508158031347918,-0.466422966770002,0.7234259375341203,5.0,0.36122924638778664,0.026659135862045255,-1.3660645148537984
Hyundai Creta 1.6 CRDi AT SX Plus,1.151141605062727,-0.1325584863727541,1,1,0,0,-0.6482346416566358,0.3239171940064628,1.245165573814837,5.0,1.09084590859146,-0.3694019446498405,-0.8742712835403819
Maruti Swift VXI BSIV,0.1839418430048492,-0.4412083733681998,3,0,1,0,0.6397649359430386,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-1.12016789919709
Datsun GO T Option BSIV,-0.35887434998681683,-0.6881282829645564,3,0,1,0,0.2861458134357128,-0.4643701351835696,-0.6614385291369178,5.0,-0.8081063057249457,1.1915446667793563,-0.6283746678836736
Hyundai Grand i10 Asta,-0.16148861732145822,-0.6881282829645564,3,0,1,0,-0.16039512228521663,-0.466422966770002,-0.17834627332143937,5.0,-0.6863005190465361,1.1915446667793563,-0.38247805222696524
Toyota Fortuner 2.8 2WD MT BSIV,4.901508029368784,-0.791011578629705,1,1,1,0,-1.3632163711057543,2.73188864489164,2.8007226375406775,7.0,3.0409565533127982,-0.6722721826883413,-1.12016789919709
Renault KWID RXL,-0.2503111113884836,-1.2436980795563586,3,0,1,0,0.3067951052609586,-1.2834499381700877,-1.103951035463896,5.0,-1.1978848230958565,1.551261318726622,-1.12016789919709
Honda Brio 1.2 VX MT,-0.37861312064105923,-0.6881282829645564,3,0,1,0,-0.2636415814114427,-0.4643701351835696,-0.023756751460486385,5.0,-0.747203412385741,1.6574988791462806,0.3552117947431596
Volkswagen Ameo 1.2 MPI Comfortline Plus,0.24315815496757642,-1.3054280569554477,3,0,1,0,-0.6508158031347918,-0.4643701351835696,-0.4440470140199525,5.0,-0.7350228337179,0.9585675605958941,-1.3660645148537984
Nissan Sunny XV Special Edition,-0.13187848746302921,-1.3260047160884774,3,0,1,0,-0.6637216105255703,0.15147934074614322,0.32729028776542807,5.0,-0.44268894568971684,1.1915446667793563,0.3552117947431596
Toyota Etios Liva GD SP,-0.2305723407342412,-0.07082850897366498,1,0,1,2,1.0501696109697887,-0.12360009183579519,-0.6595061601136558,5.0,-0.0041881136474422355,-0.5790813402149565,0.10931517908645132
Hyundai i10 Sportz,-0.5957395978377257,-0.2765951003039621,3,0,1,0,0.2164544535255101,-0.466422966770002,-0.2781853395233047,5.0,-0.7130977921157863,1.1915446667793563,1.0929016417132844
Renault Duster 85PS Diesel RxL,0.1049867603878796,-0.6881282829645564,1,0,1,0,0.239684906828911,0.0755245720481453,-0.12037520262358206,5.0,0.36122924638778664,-0.7654630251617263,-0.13658143657025695
Mahindra XUV500 W8 2WD,0.322113237584546,0.40243465108601845,1,0,1,0,-1.1412364839843676,1.5494576511065914,1.689610449165077,7.0,1.9447044732071117,-0.4858904977415716,0.3552117947431596
Toyota Innova 2.5 V Diesel 7-seater,-0.37861312064105923,0.13493808235663216,1,1,1,1,-1.7349036239601694,2.19609960083279,0.4657767344325318,7.0,0.36190721739643816,-0.29950881279480185,1.3387982573699928
Tata Indigo CS eGLX BS IV,-0.7240416070903012,-0.48236169163425924,3,1,1,2,-1.0018537641639615,-0.4746342931157315,-0.7554804882689976,5.0,-0.8568286203963096,-0.019936285374647186,0.6011084103998678
Hyundai Elantra SX AT,0.3418520082387884,-0.1119818272397244,3,0,0,0,-1.296106172673707,0.7652759850894237,1.9311565770728163,5.0,0.08716622636136498,1.8438805640930505,0.10931517908645132
Mercedes-Benz New C-Class 220 CDI AT,2.0393862845036352,-0.996778169960002,1,1,0,0,-1.2083466824164146,1.475555713995026,2.6557949607960336,5.0,2.797344979955979,-0.5790813402149565,0.10931517908645132
Tata Nano STD,-0.8937950347167859,-1.1408147838912102,3,0,1,0,1.517359838515963,-1.6426954657957535,-1.6115199655740253,4.0,-1.4536769751205167,1.1915446667793563,0.3552117947431596
Nissan Micra Diesel XL,-0.5266539005478772,0.9580044476778207,1,1,1,0,0.9185303755838496,0.0755245720481453,-0.7870425156489421,5.0,-0.12599390032585187,-0.6722721826883413,0.10931517908645132
Maruti Wagon R LXI,-0.8918211576513616,-0.791011578629705,3,1,1,0,-0.16039512228521663,-0.8749364524700449,-0.6582179140981481,5.0,-0.9786344070747192,0.7255904544124319,2.0764881043401178
Maruti Swift Dzire VDI,0.0655092190793948,-0.2765951003039621,1,1,1,2,1.824518054416487,-0.36172855586195085,-0.43599547642302783,5.0,0.239423459709377,-0.6722721826883413,-0.6283746678836736
Hyundai i10 Magna,-0.7437803777445436,-0.07082850897366498,3,1,1,1,0.2164544535255101,-0.466422966770002,-0.2781853395233047,5.0,-0.7143158499825703,1.1915446667793563,0.8470050260565761
Renault KWID RXT,-0.4279600472766652,-0.8938948742948535,3,1,1,0,1.4579931245183837,-1.2834499381700877,-1.102662789448388,5.0,-1.1978848230958565,1.551261318726622,-0.6283746678836736
Volkswagen GTI 1.8 TSI,0.5589784854354548,-0.07082850897366498,3,1,0,0,-0.8211724606930655,0.7673288166758561,3.2773736632786163,5.0,0.9702581797798348,0.5159110588473159,-0.6283746678836736
Tata Safari Storme EX,-0.02726300299554448,0.7522378563475236,1,1,1,0,-1.3993526317999336,1.5494576511065914,1.9453272832434036,7.0,1.822898686528702,-0.43929507650487915,-0.38247805222696524
Volvo XC40 D4 Inscription BSIV,6.4806096817081755,-1.0996614656251507,1,1,0,0,-0.39269965531922574,1.1183630179557924,3.299917968550005,5.0,2.797344979955979,-0.322806523413148,-1.3660645148537984
Toyota Camry 2.5 Hybrid,2.927630963944543,-0.11015050457688476,3,2,0,0,-0.09328492385316904,2.19609960083279,2.2596593110273413,5.0,0.5195767690697192,1.6574988791462806,-0.6283746678836736
Maruti Wagon R LXI,-0.5760008271834832,-0.3106906244873923,3,2,1,0,0.5855605449017696,-0.8749364524700449,-0.659828221617533,5.0,-0.9786344070747192,0.7255904544124319,0.10931517908645132
Maruti Baleno Alpha 1.3,0.4405458615100004,-0.7124704707189305,1,0,1,0,2.0310109726689403,-0.36172855586195085,-0.43599547642302783,5.0,0.239423459709377,-0.6722721826883413,-1.12016789919709
Honda Jazz VX,0.0655092190793948,-0.34873686722436426,3,2,1,0,-0.34107642575611274,-0.46231730359713724,0.037434934276141064,5.0,-0.7350228337179,1.9370714065664354,-0.6283746678836736
Toyota Innova 2.5 VX (Diesel) 7 Seater,0.4602846321642428,0.12111056741923619,1,2,1,2,-1.685861555875212,2.19609960083279,0.42068812388975363,7.0,0.36122924638778664,-0.29950881279480185,0.10931517908645132
Maruti Swift AMT VVT VXI,0.2628969256218188,-1.395533247298985,3,2,0,0,0.6397649359430386,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-1.3660645148537984
Toyota Etios VX,0.21354999898621282,-0.9857079273464321,3,2,1,0,-0.7076013556542161,0.14737367757327846,0.038401118787772054,5.0,-0.4670501030253988,0.25963624204550745,-0.8742712835403819
Maruti Swift AMT ZXI,0.1642030723506068,-0.07537595064206454,3,0,0,0,0.6397649359430386,-0.466422966770002,-0.18478750339897917,5.0,-0.698481097714377,1.377926351726126,-1.12016789919709
Hyundai Grand i10 1.2 CRDi Sportz,-0.13187848746302921,-0.35293450568750234,1,0,1,0,1.155997231574171,-0.4890041142207582,-0.4369616609346588,5.0,0.24234679858965893,-0.6722721826883413,-0.8742712835403819
BMW X4 M Sport X xDrive20d,9.63881298638696,-1.356869704788022,1,0,0,0,-0.7076013556542161,1.1717366392030342,3.299917968550005,5.0,2.797344979955979,-0.5557836295966102,-1.3660645148537984
BMW X4 M Sport X xDrive20d,9.836200692929383,-1.3362930456549924,1,0,0,0,-0.7076013556542161,1.1717366392030342,3.299917968550005,5.0,2.797344979955979,-0.5557836295966102,-1.3660645148537984
Honda Amaze V CVT Petrol BSIV,0.5175270670615458,-1.36649958126228,3,2,0,0,-0.13458350750365966,-0.46231730359713724,0.03936730329940305,5.0,-0.7350228337179,1.9370714065664354,-1.3660645148537984
Volvo V40 D3 R-Design,3.865222570021057,-1.4700413300196855,1,0,0,0,-0.7024390326979049,1.1491554917522782,2.011671953042063,5.0,2.188316046563931,-0.5557836295966102,-1.12016789919709
Hyundai i10 Magna,-0.7240416070903012,0.6699312198154047,3,1,1,4,0.2164544535255101,-0.466422966770002,-0.2781853395233047,5.0,-0.7143158499825703,1.1915446667793563,0.8470050260565761
Toyota Etios Liva Diesel TRD Sportivo,-0.4970457445665136,1.8222241312650687,1,1,1,4,-0.00810659507403267,-0.36172855586195085,-0.18382131888734818,5.0,-0.12599390032585187,-0.322806523413148,0.3552117947431596
Honda CR-V 2.4L 4WD AT,-0.0331846341918172,0.9580044476778207,3,1,0,2,-2.173701075246632,1.9087031787322573,2.2950860764538104,5.0,0.5804796624089239,1.377926351726126,1.0929016417132844
Maruti Swift Dzire VDI,-0.072662175500302,0.3407046736869293,1,1,1,0,1.824518054416487,-0.36172855586195085,-0.43599547642302783,5.0,0.239423459709377,-0.6722721826883413,-0.38247805222696524
Hyundai Verna 1.6 SX CRDi (O),0.035901063098031205,-0.07082850897366498,1,1,1,4,0.7223621032440198,0.3239171940064628,1.2490303118613606,5.0,1.0896278507246764,-0.3694019446498405,-0.13658143657025695
Toyota Innova 2.5 G1 Diesel 8-seater,-0.5266539005478772,3.427203543641386,1,1,1,4,-1.7349036239601694,2.19609960083279,0.4657767344325318,8.0,0.36190721739643816,-0.29950881279480185,2.0764881043401178
Maruti SX4 Celebration Diesel,-0.4279600472766652,0.5464712650172264,1,1,1,2,0.5107068620352556,-0.36172855586195085,0.040655549314910736,5.0,0.36122924638778664,-0.9052492888718036,0.3552117947431596
Hyundai Verna XXi ABS (Petrol),-0.3490049646596956,2.8922104061826137,3,1,1,2,-1.4509758613630468,0.3588153309758132,0.5044241148977702,5.0,-0.29507147746496565,-2.535157123731305,1.0929016417132844
Hyundai Verna CRDi SX,-0.3490049646596956,2.8922104061826137,1,1,1,2,-0.7024390326979049,0.14121518281398135,0.7234259375341203,5.0,0.7919296358511759,-2.1512108527409595,1.0929016417132844
Maruti Alto 800 VXI,-0.5463926712021197,-0.48236169163425924,3,1,1,0,0.8307708853265572,-1.2896084329293849,-1.2958996917745795,5.0,-1.2344265590993795,0.7255904544124319,-0.6283746678836736
Honda City i-VTEC CVT V,1.1215334490813633,-1.4906179891527152,3,1,0,0,-0.39269965531922574,0.14942650915971084,0.9681926804806291,5.0,-0.30870258034346626,1.7506897216196655,-1.12016789919709
Maruti Swift Dzire AMT VDI,0.4602846321642428,-1.1202381247581803,1,1,0,0,2.2917082819626615,-0.36172855586195085,-0.435351353415274,5.0,0.239423459709377,-0.6722721826883413,-0.8742712835403819
Tata Indigo LS,-0.8326048456886345,3.941620021967129,1,1,1,2,-0.6508158031347918,-0.03943399679206777,-0.564820077973822,5.0,-0.46230241797514127,-2.302180017547843,0.3552117947431596
